action step p car_position s
- 0 2 8 0
[hazard_8] 1 2 8 -6
[hazard_8] 2 2 8 -9
[hazard_8] 3 1 8 1
[honk_8] 4 1 8 -2
[move_1_8] 5 2 1 0
[hazard_1] 6 2 1 -7
[hazard_1] 7 2 1 -10
[hazard_1] 8 1 1 4
[uturn_1] 9 1 11 -2
[move_0_11] 10 2 0 0
[hazard_0] 11 2 0 -6
[hazard_0] 12 2 0 -8
[hazard_0] 13 2 0 3
[pedestrian_0] 14 1 0 1
[brake_0] 15 1 0 -2
[move_0_0] 16 2 3 0
[hazard_3] 17 2 3 -6
[hazard_3] 18 2 3 -8
[hazard_3] 19 1 3 6
[uturn_3] 20 2 3 -3
[term] 21 2 51 -11
[term] 22 2 51 -11
