action step p car_position s
- 0 2 46 0
[hazard_46] 1 2 46 -6
[hazard_46] 2 2 46 -9
[hazard_46] 3 1 46 1
[changelane_46] 4 1 46 -2
[move_0_46] 5 2 27 0
[hazard_27] 6 2 27 -7
[hazard_27] 7 1 27 -2
[move_1_27] 8 2 30 0
[hazard_30] 9 2 30 -7
[hazard_30] 10 1 30 -2
[move_1_30] 11 2 40 0
[hazard_40] 12 2 40 -7
[hazard_40] 13 2 40 -10
[hazard_40] 14 2 40 5
[obstacle_40] 15 1 40 4
[uturn_40] 16 2 40 -1
[term] 17 2 51 -11
[term] 18 2 51 -11
